"29/07/18-18:14:00",114,19,"Bigsis","Brammiejb","Burntbowser","Carsi","Experiment","Gdhrt","Geruzet","Hidalgo","Ilbrutto","Julie","Leggy","Lestes","Lovelylass","Noxiious","Silasw","Soleazy","Specialgirly","Thijs","Unearthy"
"29/07/18-18:15:00",115,20,"Anil","Bigsis","Brammiejb","Burntbowser","Carsi","Experiment","Gdhrt","Hidalgo","Ilbrutto","Julie","Koba","Leggy","Lestes","Lovelylass","Lyx","Silasw","Soleazy","Specialgirly","Thijs","Unearthy"
"29/07/18-18:16:00",116,22,"Anil","Bigsis","Brammiejb","Burntbowser","Buzzybear","Carsi","Enrico","Experiment","Gdhrt","Hidalgo","Ilbrutto","Julie","Koba","Korte","Leggy","Lestes","Lovelylass","Lyx","Silasw","Soleazy","Thijs","Unearthy"
"29/07/18-18:17:00",117,22,"Anil","Bigsis","Brammiejb","Burntbowser","Buzzybear","Carsi","Enrico","Experiment","Gdhrt","Hidalgo","Ilbrutto","Julie","Koba","Korte","Leggy","Lestes","Lovelylass","Lyx","Silasw","Soleazy","Thijs","Unearthy"
"29/07/18-18:18:00",118,24,"Anil","Bigsis","Brammiejb","Burntbowser","Buzzybear","Carsi","Darkswede","Enrico","Experiment","Gdhrt","Hidalgo","Ilbrutto","Julie","Kh","Koba","Korte","Leggy","Lestes","Lovelylass","Lyx","Silasw","Soleazy","Thijs","Unearthy"
"29/07/18-18:19:00",119,24,"Anil","Bigsis","Brammiejb","Burntbowser","Buzzybear","Carsi","Darkswede","Enrico","Experiment","Gdhrt","Hidalgo","Ilbrutto","Julie","Kh","Koba","Korte","Leggy","Lestes","Lovelylass","Lyx","Silasw","Soleazy","Thijs","Unearthy"
"29/07/18-18:20:00",120,26,"Anil","Bigsis","Brammiejb","Burntbowser","Buzzybear","Carsi","Darkswede","Enrico","Experiment","Gandalf","Gdhrt","Hidalgo","Ilbrutto","Julie","Kh","Koba","Korte","Leggy","Lestes","Lovelylass","Lyx","Silasw","Soleazy","Thijs","Unearthy","Yellowmay"
"29/07/18-18:21:00",121,26,"Anil","Bigsis","Brammiejb","Burntbowser","Buzzybear","Carsi","Darkswede","Enrico","Experiment","Gandalf","Gdhrt","Hidalgo","Ilbrutto","Julie","Kh","Koba","Korte","Leggy","Lestes","Lovelylass","Lyx","Silasw","Soleazy","Thijs","Unearthy","Yellowmay"
"29/07/18-18:22:00",122,29,"Anil","Apolo","Bigsis","Brammiejb","Burntbowser","Buzzybear","Carsi","Darkswede","Enrico","Experiment","Gandalf","Gdhrt","Hidalgo","Ilbrutto","Julie","Kh","Koba","Korte","Leetage","Leggy","Lestes","Lovelylass","Lyx","Mask","Silasw","Soleazy","Thijs","Unearthy","Yellowmay"
"29/07/18-18:23:00",123,30,"Anil","Apolo","Bigsis","Brammiejb","Burntbowser","Buzzybear","Carsi","Darkswede","Domminick","Enrico","Experiment","Gandalf","Gdhrt","Hidalgo","Ilbrutto","Julie","Kh","Koba","Korte","Leetage","Leggy","Lestes","Lovelylass","Lyx","Mask","Silasw","Soleazy","Thijs","Unearthy","Yellowmay"
"29/07/18-18:24:00",124,30,"Anil","Apolo","Bigsis","Brammiejb","Brizo","Burntbowser","Buzzybear","Carsi","Darkswede","Domminick","Enrico","Experiment","Gandalf","Gdhrt","Hidalgo","Ilbrutto","Julie","Kh","Koba","Korte","Leetage","Leggy","Lovelylass","Lyx","Mask","Silasw","Soleazy","Thijs","Unearthy","Yellowmay"
"29/07/18-18:25:00",125,30,"Anil","Apolo","Bigsis","Brammiejb","Brizo","Burntbowser","Buzzybear","Carsi","Darkswede","Domminick","Enrico","Experiment","Gandalf","Gdhrt","Hidalgo","Ilbrutto","Julie","Kh","Koba","Korte","Leetage","Leggy","Lovelylass","Lyx","Mask","Silasw","Soleazy","Thijs","Unearthy","Yellowmay"
"29/07/18-18:26:00",126,34,"Anil","Apolo","Bigsis","Brammiejb","Brizo","Burntbowser","Buzzybear","Carsi","Darkswede","Domminick","Donkotee","Dulcanea","Enrico","Experiment","Gandalf","Gdhrt","Hidalgo","Ilbrutto","Julie","Kaylahheart","Kh","Koba","Korte","Leetage","Leggy","Lovelylass","Lyx","Mask","Seagullible","Silasw","Soleazy","Thijs","Unearthy","Yellowmay"
"29/07/18-18:27:00",127,36,"Anil","Apolo","Bigsis","Brammiejb","Brizo","Burntbowser","Buzzybear","Carsi","Darkswede","Domminick","Donkotee","Dulcanea","Enrico","Experiment","Gandalf","Gdhrt","Hidalgo","Ilbrutto","Jamaicanmana","Julie","Kaylahheart","Kh","Koba","Korte","Leetage","Leggy","Lovelylass","Lyx","Mask","Seagullible","Silasw","Soleazy","Thijs","Unearthy","Whitewyvern","Yellowmay"
"29/07/18-18:28:00",128,38,"Anil","Apolo","Bigsis","Brammiejb","Brizo","Burntbowser","Buzzybear","Calamarie","Carsi","Darkswede","Domminick","Donkotee","Dulcanea","Enrico","Experiment","Gandalf","Gdhrt","Hidalgo","Ilbrutto","Jamaicanmana","Julie","Juls","Kaylahheart","Kh","Koba","Korte","Leetage","Leggy","Lovelylass","Lyx","Mask","Seagullible","Silasw","Soleazy","Thijs","Unearthy","Whitewyvern","Yellowmay"
"29/07/18-18:29:00",129,42,"Anil","Apolo","Bigsis","Brammiejb","Brizo","Burntbowser","Buzzybear","Calamarie","Carsi","Charles","Darkswede","Domminick","Donkotee","Dulcanea","Enrico","Experiment","Gandalf","Gdhrt","Hidalgo","Ilbrutto","Jamaicanmana","Julie","Juls","Kaylahheart","Kh","Koba","Korte","Leetage","Leggy","Lovelylass","Lyx","Mask","Sallyy","Seagullible","Silasw","Soleazy","Specialgirly","Tayes","Thijs","Unearthy","Whitewyvern","Yellowmay"
"29/07/18-18:30:00",130,44,"Anil","Apolo","Bigsis","Brammiejb","Brizo","Burntbowser","Buzzybear","Calamarie","Carsi","Charles","Darkswede","Donkotee","Dulcanea","Experiment","Gandalf","Gdhrt","Hidalgo","Ilbrutto","Jamaicanmana","Julie","Juls","Kaylahheart","Kh","Koba","Korte","Leetage","Leggy","Lovelylass","Lyx","Mandie","Mask","Sallyy","Sassil","Seagullible","Shway","Silasw","Skiye","Soleazy","Specialgirly","Tayes","Thijs","Unearthy","Whitewyvern","Yellowmay"
"29/07/18-18:31:00",131,46,"Anil","Apolo","Bigsis","Brammiejb","Brizo","Burntbowser","Buzzybear","Calamarie","Carsi","Charles","Darkswede","Donkotee","Dulcanea","Experiment","Gandalf","Gdhrt","Hidalgo","Ilbrutto","Jamaicanmana","Julie","Juls","Kaylahheart","Kh","Koba","Korte","Leetage","Leggy","Lovelylass","Lyx","Mandie","Mask","Oops","Regular","Sallyy","Sassil","Seagullible","Shway","Silasw","Skiye","Soleazy","Specialgirly","Tayes","Thijs","Unearthy","Whitewyvern","Yellowmay"
"29/07/18-18:32:00",132,48,"Anil","Apolo","Bigsis","Brammiejb","Brizo","Burntbowser","Buzzybear","Calamarie","Carsi","Charles","Dannyboy","Darkswede","Donkotee","Dulcanea","Experiment","Fulc","Gandalf","Gdhrt","Hidalgo","Hisnitch","Ilbrutto","Jamaicanmana","Julie","Juls","Kaylahheart","Kh","Koba","Korte","Leetage","Leggy","Lovelylass","Lyx","Mandie","Mask","Oops","Sallyy","Sassil","Seagullible","Shway","Silasw","Skiye","Soleazy","Specialgirly","Tayes","Thijs","Unearthy","Whitewyvern","Yellowmay"
"29/07/18-18:33:00",133,51,"Anil","Apolo","Bigsis","Brammiejb","Brizo","Burntbowser","Buzzybear","Calamarie","Carsi","Charles","Dannyboy","Darkswede","Donkotee","Dulcanea","Empathetic","Experiment","Fulc","Gandalf","Gdhrt","Hidalgo","Hisnitch","Ilbrutto","Jamaicanmana","Julie","Juls","Kaylahheart","Kh","Koba","Korte","Leetage","Leggy","Lovelylass","Lyx","Mandie","Mask","Notjeremy","Oops","Sallyy","Sassil","Seagullible","Shway","Silasw","Skiye","Soleazy","Specialgirly","Tayes","Thijs","Tuah","Unearthy","Whitewyvern","Yellowmay"
"29/07/18-18:34:00",134,52,"Anil","Apolo","Bigsis","Brammiejb","Brizo","Burntbowser","Buzzybear","Calamarie","Carsi","Charles","Dannyboy","Darkswede","Donkotee","Dulcanea","Empathetic","Experiment","Fulc","Gandalf","Gdhrt","Hidalgo","Hisnitch","Ilbrutto","Jamaicanmana","Julie","Juls","Kaylahheart","Kh","Koba","Korte","Leetage","Leggy","Lovelylass","Lyx","Mandie","Mask","Nikki","Notjeremy","Oops","Sallyy","Sassil","Seagullible","Shway","Silasw","Skiye","Soleazy","Specialgirly","Tayes","Thijs","Tuah","Unearthy","Whitewyvern","Yellowmay"
"29/07/18-18:35:00",135,55,"Anil","Apolo","Bigsis","Brammiejb","Brizo","Burntbowser","Buzzybear","Calamarie","Carsi","Charles","Dannyboy","Darkswede","Donkotee","Dulcanea","Empathetic","Experiment","Fulc","Gandalf","Gdhrt","Hidalgo","Hisnitch","Ilbrutto","Jamaicanmana","Julie","Juls","Kaylahheart","Kh","Koba","Korte","Leetage","Leggy","Lovelylass","Luciens","Lyx","Mandie","Mask","Nikki","Notjeremy","Oops","Patchhoney","Sallyy","Sassil","Seagullible","Shway","Silasw","Skiye","Soleazy","Specialgirly","Tayes","Thijs","Tuah","Unearthy","Virid","Whitewyvern","Yellowmay"
"29/07/18-18:36:00",136,56,"Anil","Apolo","Baconandweed","Bigsis","Brammiejb","Brizo","Burntbowser","Calamarie","Carsi","Charles","Dannyboy","Darkswede","Dolce","Donkotee","Dulcanea","Empathetic","Experiment","Fulc","Gandalf","Gdhrt","Hidalgo","Hisnitch","Ilbrutto","Jamaicanmana","Julie","Juls","Kaylahheart","Kh","Koba","Korte","Leetage","Leggy","Lovelylass","Luciens","Lyx","Mandie","Mask","Nikki","Notjeremy","Oops","Patchhoney","Sallyy","Sassil","Seagullible","Shway","Silasw","Skiye","Soleazy","Specialgirly","Tayes","Thijs","Tuah","Unearthy","Virid","Whitewyvern","Yellowmay"
"29/07/18-18:37:00",137,55,"Anil","Apolo","Baconandweed","Bigsis","Brammiejb","Brizo","Burntbowser","Calamarie","Carsi","Charles","Dannyboy","Darkswede","Dolce","Donkotee","Dulcanea","Empathetic","Experiment","Fulc","Gandalf","Gdhrt","Hidalgo","Hisnitch","Ilbrutto","Jamaicanmana","Julie","Juls","Kaylahheart","Kh","Koba","Korte","Leetage","Leggy","Lovelylass","Luciens","Lyx","Mask","Nikki","Notjeremy","Oops","Patchhoney","Sassil","Seagullible","Shway","Silasw","Skiye","Soleazy","Specialgirly","Tayes","Thijs","Todeshund","Tuah","Unearthy","Virid","Whitewyvern","Yellowmay"
"29/07/18-18:38:00",138,55,"Anil","Apolo","Baconandweed","Bigsis","Brammiejb","Brizo","Burntbowser","Calamarie","Carsi","Charles","Dannyboy","Darkswede","Dolce","Donkotee","Dulcanea","Empathetic","Experiment","Fulc","Gandalf","Gdhrt","Hidalgo","Hisnitch","Ilbrutto","Jamaicanmana","Julie","Juls","Kaylahheart","Kh","Koba","Korte","Leetage","Leggy","Lovelylass","Luciens","Lyx","Mask","Nikki","Notjeremy","Oops","Patchhoney","Sassil","Seagullible","Shway","Silasw","Skiye","Soleazy","Specialgirly","Tayes","Thijs","Todeshund","Tuah","Unearthy","Virid","Whitewyvern","Yellowmay"
"29/07/18-18:39:00",139,60,"Anil","Apolo","Baconandweed","Bigsis","Boardy","Brammiejb","Brizo","Burntbowser","Calamarie","Carsi","Charles","Dannyboy","Darkswede","Dolce","Donkotee","Dulcanea","Empathetic","Experiment","Fulc","Gandalf","Gdhrt","Geruzet","Groporos","Hidalgo","Hisnitch","Ilbrutto","Jamaicanmana","Julie","Juls","Kaylahheart","Kh","Koba","Konstantine","Korte","Leetage","Leggy","Lovelylass","Luciens","Lyx","Mask","Nikki","Notjeremy","Oops","Patchhoney","Sassil","Seagullible","Shway","Silasw","Skiye","Soleazy","Specialgirly","Starr","Tayes","Thijs","Todeshund","Tuah","Unearthy","Virid","Whitewyvern","Yellowmay"
"29/07/18-18:40:00",140,64,"Anil","Apolo","Armless","Aureate","Baconandweed","Bigsis","Boardy","Brammiejb","Brizo","Burntbowser","Calamarie","Carsi","Charles","Dannyboy","Darkswede","Docson","Dolce","Donkotee","Dulcanea","Empathetic","Experiment","Fourteen","Fulc","Gandalf","Gdhrt","Geruzet","Groporos","Hidalgo","Hisnitch","Ilbrutto","Jamaicanmana","Julie","Juls","Kaylahheart","Kh","Koba","Konstantine","Korte","Leetage","Leggy","Lovelylass","Lyx","Mask","Nikki","Nokosage","Notjeremy","Oops","Patchhoney","Sassil","Seagullible","Shway","Silasw","Skiye","Soleazy","Specialgirly","Starr","Tayes","Thijs","Todeshund","Tuah","Unearthy","Virid","Whitewyvern","Yellowmay"
"29/07/18-18:41:00",141,68,"Anil","Apolo","Armless","Aureate","Baconandweed","Bigsis","Boardy","Brammiejb","Brizo","Burntbowser","Calamarie","Carsi","Charles","Contra","Dannyboy","Darkswede","Docson","Dolce","Donkotee","Dulcanea","Empathetic","Erased","Experiment","Fourteen","Fulc","Gandalf","Gdhrt","Geruzet","Groporos","Hidalgo","Hisnitch","Ilbrutto","Jamaicanmana","Jikansai","Julie","Juls","Kaylahheart","Kh","Koba","Konstantine","Korte","Leetage","Leggy","Lovelylass","Luciens","Lyx","Mask","Nikki","Nokosage","Notjeremy","Oops","Patchhoney","Sassil","Seagullible","Shway","Silasw","Skiye","Soleazy","Specialgirly","Starr","Tayes","Thijs","Todeshund","Tuah","Unearthy","Virid","Whitewyvern","Yellowmay"
"29/07/18-18:42:00",142,72,"Anil","Apolo","Armless","Aureate","Baconandweed","Bigsis","Boardy","Boinking","Brammiejb","Brizo","Burntbowser","Calamarie","Carsi","Charles","Contra","Cortina","Dannyboy","Darkswede","Docson","Dolce","Donkotee","Dulcanea","Empathetic","Erased","Experiment","Fourteen","Fulc","Gandalf","Gdhrt","Geruzet","Groporos","Haylee","Hidalgo","Hisnitch","Ilbrutto","Jamaicanmana","Jikansai","Julie","Juls","Kaylahheart","Kh","Koba","Konstantine","Korte","Leetage","Leggy","Lovelylass","Luciens","Lyx","Mask","Nikki","Nokosage","Notjeremy","Oops","Patchhoney","Sassil","Seagullible","Shway","Silasw","Skiye","Soleazy","Specialgirly","Starr","Tayes","Thijs","Todeshund","Tuah","Unearthy","Virid","Vuursgirl","Whitewyvern","Yellowmay"
"29/07/18-18:43:00",143,76,"Anil","Apolo","Arcticwolf","Armless","Aureate","Baconandweed","Bigsis","Boardy","Brammiejb","Brizo","Burntbowser","Calamarie","Carsi","Charles","Contra","Cortina","Dannyboy","Darkswede","Dazeyinez","Docson","Dolce","Domminick","Donkotee","Dulcanea","Empathetic","Erased","Experiment","Fourteen","Fulc","Gandalf","Gdhrt","Geruzet","Groporos","Hidalgo","Hisnitch","Ilbrutto","Jamaicanmana","Jikansai","Julie","Juls","Kaylahheart","Kh","Koba","Konstantine","Korte","Leetage","Leggy","Liilly","Lovelylass","Luciens","Lyx","Mask","Nikki","Nokosage","Notjeremy","Oops","Patchhoney","Sassil","Seagullible","Shway","Silasw","Skiye","Soleazy","Specialgirly","Starr","Tayes","Thijs","Titan","Todeshund","Tonde","Tuah","Unearthy","Virid","Vuursgirl","Whitewyvern","Yellowmay"
"29/07/18-18:44:00",144,75,"Anil","Apolo","Arcticwolf","Armless","Aureate","Baconandweed","Bigsis","Boardy","Brammiejb","Brizo","Burntbowser","Calamarie","Carsi","Charles","Contra","Cortina","Dannyboy","Darkswede","Dazeyinez","Docson","Dolce","Domminick","Donkotee","Dulcanea","Empathetic","Erased","Experiment","Fourteen","Fulc","Gandalf","Gdhrt","Geruzet","Groporos","Hidalgo","Hisnitch","Ilbrutto","Jamaicanmana","Jikansai","Julie","Juls","Kaylahheart","Kh","Koba","Konstantine","Korte","Leetage","Leggy","Liilly","Lovelylass","Luciens","Lyx","Mask","Nikki","Nokosage","Oops","Patchhoney","Sassil","Seagullible","Shway","Silasw","Skiye","Soleazy","Specialgirly","Starr","Tayes","Thijs","Titan","Todeshund","Tonde","Tuah","Unearthy","Virid","Vuursgirl","Whitewyvern","Yellowmay"
"29/07/18-18:45:00",145,77,"Alddar","Anil","Apolo","Arcticwolf","Armless","Aureate","Baconandweed","Bigsis","Boardy","Brammiejb","Brizo","Burntbowser","Calamarie","Carsi","Charles","Contra","Cortina","Dannyboy","Darkswede","Dazeyinez","Docson","Dolce","Domminick","Donkotee","Dulcanea","Empathetic","Erased","Experiment","Fourteen","Fulc","Gandalf","Gdhrt","Geruzet","Groporos","Hidalgo","Hisnitch","Hoogy","Ilbrutto","Jamaicanmana","Jikansai","Julie","Juls","Kaylahheart","Kh","Koba","Konstantine","Korte","Leetage","Leggy","Liilly","Lovelylass","Luciens","Lyx","Mask","Nikki","Nokosage","Oops","Patchhoney","Sassil","Seagullible","Shway","Silasw","Skiye","Soleazy","Specialgirly","Starr","Tayes","Thijs","Titan","Todeshund","Tonde","Tuah","Unearthy","Virid","Vuursgirl","Whitewyvern","Yellowmay"
